BMS-2 Temperature (Celcius),BMS-2 SoC (%),BMS-1 Temperature (Celcius),BMS-1 SoC (%),Trip B (Km),Trip A (Km),Battery Efficiency (Km/kWh),Range Approximation (Km),Battery Voltage (mVolt),Signal Quality (%),Odometer (Km),Vehicle Speed (Km/hr),GPS Heading (Degree),GPS HDOP,GPS Latitude,GPS Longitude,BMS-2 Current (Ampere),BMS-2 Voltage (Volt),BMS-1 Current (Ampere),BMS-1 Voltage (Volt),Events Group,Driver ID,RTC Log Datetime,RTC Send Datetime,Sequential ID,Frame ID (Type),Size (Bytes),CRC
0.00,0,0.00,0,0,0,112,144,3.978,77,5.049,41,12,1,-7.438904,112.7204224,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:18:04","Wed, 07 Oct 2020, 15:18:15",6.337,2 (Full),83,89CF2F38
0.00,0,0.00,0,0,0,109,147,3.978,77,5.049,38,12,1,-7.4392144,112.7203584,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:18:01","Wed, 07 Oct 2020, 15:18:12",6.336,2 (Full),83,8AE16002
0.00,0,0.00,0,0,0,106,150,3.978,70,5.049,33,14,1,-7.4395048,112.7202944,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:58","Wed, 07 Oct 2020, 15:18:09",6.335,2 (Full),83,39BC3B8D
0.00,0,0.00,0,0,0,103,153,3.978,83,5.049,27,14,1,-7.439748,112.7202304,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:55","Wed, 07 Oct 2020, 15:18:06",6.334,2 (Full),83,CEC9085F
0.00,0,0.00,0,0,0,100,156,3.978,83,5.049,32,16,1,-7.4399856,112.7201664,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:52","Wed, 07 Oct 2020, 15:18:03",6.333,2 (Full),83,DEBA113A
0.00,0,0.00,0,0,0,97,159,3.978,77,5.049,33,10,1,-7.4402384,112.7201024,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:49","Wed, 07 Oct 2020, 15:18:01",6.332,2 (Full),83,6C82F982
0.00,0,0.00,0,0,0,94,162,3.978,74,5.049,34,12,1,-7.4404936,112.7200512,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:46","Wed, 07 Oct 2020, 15:17:58",6.331,2 (Full),83,C0D48C6A
0.00,0,0.00,0,0,0,91,165,3.978,70,5.049,35,10,1,-7.4407592,112.72,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:43","Wed, 07 Oct 2020, 15:17:56",6.330,2 (Full),83,BF9DAD51
0.00,0,0.00,0,0,0,88,168,3.978,64,5.049,38,10,1,-7.4410512,112.719936,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:40","Wed, 07 Oct 2020, 15:17:53",6.329,2 (Full),83,3B1A9150
0.00,0,0.00,0,0,0,85,171,3.978,64,5.049,41,10,1,-7.4413616,112.719872,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:37","Wed, 07 Oct 2020, 15:17:51",6.328,2 (Full),83,1945A6E8
0.00,0,0.00,0,0,0,82,174,3.978,64,5.049,37,10,1,-7.4416728,112.719808,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:34","Wed, 07 Oct 2020, 15:17:47",6.327,2 (Full),83,4E6E1B34
0.00,0,0.00,0,0,0,79,177,3.978,64,5.049,35,14,1,-7.4419584,112.7197568,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:31","Wed, 07 Oct 2020, 15:17:43",6.326,2 (Full),83,518CB4F6
0.00,0,0.00,0,0,0,76,180,3.978,74,5.048,36,12,1,-7.4422392,112.7197056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:28","Wed, 07 Oct 2020, 15:17:41",6.325,2 (Full),83,77ACA433
0.00,0,0.00,0,0,0,73,183,3.978,80,5.048,36,16,1,-7.4425424,112.7196416,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:25","Wed, 07 Oct 2020, 15:17:37",6.324,2 (Full),83,F239C5D7
0.00,0,0.00,0,0,0,70,186,3.978,90,5.048,34,16,1,-7.4428304,112.7195776,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:22","Wed, 07 Oct 2020, 15:17:34",6.323,2 (Full),83,61F50BA2
0.00,0,0.00,0,0,0,67,189,3.978,87,5.048,33,12,1,-7.4431224,112.7195136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:19","Wed, 07 Oct 2020, 15:17:32",6.322,2 (Full),83,CCD06591
0.00,0,0.00,0,0,0,64,192,3.978,90,5.048,43,12,1,-7.4434272,112.7194496,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:16","Wed, 07 Oct 2020, 15:17:29",6.321,2 (Full),83,84E3379A
0.00,0,0.00,0,0,0,61,195,3.978,96,5.048,44,12,1,-7.4437784,112.7193472,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:13","Wed, 07 Oct 2020, 15:17:27",6.320,2 (Full),83,8EBF2E56
0.00,0,0.00,0,0,0,58,198,3.942,74,5.048,37,10,1,-7.4441232,112.7193088,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:10","Wed, 07 Oct 2020, 15:17:25",6.319,2 (Full),83,0E7273FF
0.00,0,0.00,0,0,0,55,201,3.942,74,5.048,28,12,1,-7.4443928,112.7192576,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:07","Wed, 07 Oct 2020, 15:17:22",6.318,2 (Full),83,FDEFB954
0.00,0,0.00,0,0,0,52,204,3.942,83,5.048,20,16,1,-7.4446152,112.7191936,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:04","Wed, 07 Oct 2020, 15:17:20",6.317,2 (Full),83,6C53F522
0.00,0,0.00,0,0,0,49,207,3.942,83,5.048,8,12,1,-7.4447672,112.7191552,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:17:01","Wed, 07 Oct 2020, 15:17:17",6.316,2 (Full),83,90DEE5D2
0.00,0,0.00,0,0,0,46,210,3.942,83,5.048,25,8,1,-7.4449048,112.7191424,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:58","Wed, 07 Oct 2020, 15:17:15",6.315,2 (Full),83,DF34C1C9
0.00,0,0.00,0,0,0,43,213,3.960,87,5.048,31,10,1,-7.4451344,112.7190784,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:55","Wed, 07 Oct 2020, 15:17:12",6.314,2 (Full),83,54BCD0B8
0.00,0,0.00,0,0,0,40,216,3.942,93,5.048,19,14,1,-7.4453816,112.7190272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:52","Wed, 07 Oct 2020, 15:17:07",6.313,2 (Full),83,BEC3B790
0.00,0,0.00,0,0,0,37,219,3.942,87,5.048,22,18,1,-7.4455464,112.7189888,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:49","Wed, 07 Oct 2020, 15:17:05",6.312,2 (Full),83,E9106AA5
0.00,0,0.00,0,0,0,34,222,3.942,80,5.048,18,6,1,-7.4457344,112.7189248,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:46","Wed, 07 Oct 2020, 15:17:01",6.311,2 (Full),83,998ACC93
0.00,0,0.00,0,0,0,31,225,3.942,77,5.048,12,12,1,-7.4458864,112.718912,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:43","Wed, 07 Oct 2020, 15:16:59",6.310,2 (Full),83,F2252600
0.00,0,0.00,0,0,0,28,228,3.942,83,5.048,15,18,1,-7.445988,112.7188992,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:40","Wed, 07 Oct 2020, 15:16:56",6.309,2 (Full),83,2A31D744
0.00,0,0.00,0,0,0,25,231,3.942,77,5.048,26,8,1,-7.4461296,112.7188352,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:37","Wed, 07 Oct 2020, 15:16:55",6.308,2 (Full),83,A3FA98F0
0.00,0,0.00,0,0,0,22,234,3.942,67,5.048,39,10,1,-7.4463816,112.7187968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:34","Wed, 07 Oct 2020, 15:16:52",6.307,2 (Full),83,FCE4C726
0.00,0,0.00,0,0,0,19,237,3.942,77,5.048,35,8,1,-7.446692,112.7187456,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:31","Wed, 07 Oct 2020, 15:16:50",6.306,2 (Full),83,ECB55DC8
0.00,0,0.00,0,0,0,16,240,3.942,80,5.048,25,14,1,-7.4469584,112.7186816,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:28","Wed, 07 Oct 2020, 15:16:48",6.305,2 (Full),83,031EDC09
0.00,0,0.00,0,0,0,13,243,3.996,80,5.048,28,16,1,-7.44716,112.7186304,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:25","Wed, 07 Oct 2020, 15:16:46",6.304,2 (Full),83,6D18B386
0.00,0,0.00,0,0,0,10,246,4.014,80,5.048,38,12,1,-7.4474104,112.7185536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:22","Wed, 07 Oct 2020, 15:16:44",6.303,2 (Full),83,B6092F11
0.00,0,0.00,0,0,0,7,249,3.942,80,5.048,33,8,1,-7.4476912,112.7184896,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:19","Wed, 07 Oct 2020, 15:16:42",6.302,2 (Full),83,651D2CA9
0.00,0,0.00,0,0,0,4,252,3.978,80,5.048,37,10,1,-7.4479736,112.7184256,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:16","Wed, 07 Oct 2020, 15:16:40",6.301,2 (Full),83,510B87AF
0.00,0,0.00,0,0,0,1,255,3.978,80,5.048,40,12,1,-7.4482944,112.7183616,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:13","Wed, 07 Oct 2020, 15:16:38",6.300,2 (Full),83,2E42E1DD
0.00,0,0.00,0,0,0,254,2,3.978,83,5.048,45,12,1,-7.4486224,112.718272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:10","Wed, 07 Oct 2020, 15:16:35",6.299,2 (Full),83,07FB2F80
0.00,0,0.00,0,0,0,251,5,3.960,74,5.048,38,8,1,-7.4489592,112.7181952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:07","Wed, 07 Oct 2020, 15:16:33",6.298,2 (Full),83,94886B79
0.00,0,0.00,0,0,0,248,8,3.978,74,5.048,36,12,1,-7.4492584,112.7181568,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:04","Wed, 07 Oct 2020, 15:16:31",6.297,2 (Full),83,4CDE8835
0.00,0,0.00,0,0,0,245,11,3.978,77,5.048,36,8,1,-7.4495544,112.71808,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:16:01","Wed, 07 Oct 2020, 15:16:29",6.296,2 (Full),83,16D44407
0.00,0,0.00,0,0,0,242,14,3.978,80,5.048,36,10,1,-7.4498248,112.7180288,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:58","Wed, 07 Oct 2020, 15:16:11",6.295,2 (Full),83,A21C1415
0.00,0,0.00,0,0,0,239,17,3.996,83,5.048,32,8,1,-7.450076,112.7179904,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:55","Wed, 07 Oct 2020, 15:16:08",6.294,2 (Full),83,2E35FC34
0.00,0,0.00,0,0,0,236,20,3.978,87,5.048,29,14,1,-7.4503048,112.7179392,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:52","Wed, 07 Oct 2020, 15:16:04",6.293,2 (Full),83,D079CB7A
0.00,0,0.00,0,0,0,233,23,3.978,90,5.048,31,8,1,-7.4505264,112.7178752,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:49","Wed, 07 Oct 2020, 15:16:01",6.292,2 (Full),83,74DB88C2
0.00,0,0.00,0,0,0,230,26,3.978,93,5.048,36,10,1,-7.4507872,112.7178368,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:46","Wed, 07 Oct 2020, 15:15:58",6.291,2 (Full),83,62A56D53
0.00,0,0.00,0,0,0,227,29,3.978,90,5.048,34,14,1,-7.4510608,112.71776,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:43","Wed, 07 Oct 2020, 15:15:56",6.290,2 (Full),83,277BE593
0.00,0,0.00,0,0,0,224,32,3.960,93,5.048,25,26,1,-7.4512968,112.7176832,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:40","Wed, 07 Oct 2020, 15:15:53",6.289,2 (Full),83,029C0A26
0.00,0,0.00,0,0,0,221,35,3.978,83,5.048,18,98,1,-7.451424,112.7175552,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:37","Wed, 07 Oct 2020, 15:15:51",6.288,2 (Full),83,3837ACE6
0.00,0,0.00,0,0,0,218,38,3.978,80,5.048,35,98,1,-7.4513872,112.7173504,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:34","Wed, 07 Oct 2020, 15:15:47",6.287,2 (Full),83,A9A0778B
0.00,0,0.00,0,0,0,215,41,3.960,96,5.048,38,100,1,-7.4513368,112.7170688,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:31","Wed, 07 Oct 2020, 15:15:44",6.286,2 (Full),83,161E1C3E
0.00,0,0.00,0,0,0,212,44,3.978,96,5.048,34,98,1,-7.451276,112.7168,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:28","Wed, 07 Oct 2020, 15:15:41",6.285,2 (Full),83,7B77E855
0.00,0,0.00,0,0,0,209,47,3.978,93,5.047,32,100,1,-7.451228,112.7165312,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:25","Wed, 07 Oct 2020, 15:15:39",6.284,2 (Full),83,0D6BC863
0.00,0,0.00,0,0,0,206,50,3.978,87,5.047,31,98,1,-7.4511672,112.7162752,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:22","Wed, 07 Oct 2020, 15:15:35",6.283,2 (Full),83,3DEC0C4D
0.00,0,0.00,0,0,0,203,53,3.996,80,5.047,31,98,1,-7.451124,112.7160448,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:19","Wed, 07 Oct 2020, 15:15:33",6.282,2 (Full),83,5C2A4E2A
0.00,0,0.00,0,0,0,200,56,3.996,96,5.047,24,94,1,-7.451072,112.7158144,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:16","Wed, 07 Oct 2020, 15:15:30",6.281,2 (Full),83,9F6A54CD
0.00,0,0.00,0,0,0,197,59,3.978,80,5.047,22,102,1,-7.4510472,112.7156224,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:13","Wed, 07 Oct 2020, 15:15:27",6.280,2 (Full),83,E5557A78
0.00,0,0.00,0,0,0,194,62,3.978,90,5.047,24,98,1,-7.4510104,112.7154432,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:10","Wed, 07 Oct 2020, 15:15:25",6.279,2 (Full),83,4DEC8649
0.00,0,0.00,0,0,0,191,65,3.978,83,5.047,19,102,1,-7.4509856,112.7152896,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:07","Wed, 07 Oct 2020, 15:15:22",6.278,2 (Full),83,E39D68CF
0.00,0,0.00,0,0,0,188,68,3.996,83,5.047,5,104,1,-7.4509584,112.7151616,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:04","Wed, 07 Oct 2020, 15:15:20",6.277,2 (Full),83,EF64DAD5
0.00,0,0.00,0,0,0,185,71,3.960,93,5.047,0,0,1,-7.450956,112.715136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:15:01","Wed, 07 Oct 2020, 15:15:17",6.276,2 (Full),83,2F641DDC
0.00,0,0.00,0,0,0,182,74,3.996,93,5.047,0,0,1,-7.450956,112.715136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:58","Wed, 07 Oct 2020, 15:15:13",6.275,2 (Full),83,4453B622
0.00,0,0.00,0,0,0,179,77,3.996,93,5.047,0,0,1,-7.4509576,112.715136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:55","Wed, 07 Oct 2020, 15:15:11",6.274,2 (Full),83,525AB94E
0.00,0,0.00,0,0,0,176,80,3.978,77,5.047,5,104,1,-7.450956,112.7151232,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:52","Wed, 07 Oct 2020, 15:15:09",6.273,2 (Full),83,FF3C5194
0.00,0,0.00,0,0,0,173,83,3.978,74,5.047,25,104,1,-7.4509328,112.715008,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:49","Wed, 07 Oct 2020, 15:15:04",6.272,2 (Full),83,CA361E50
0.00,0,0.00,0,0,0,170,86,3.978,74,5.047,33,102,1,-7.4508712,112.7147776,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:46","Wed, 07 Oct 2020, 15:15:00",6.271,2 (Full),83,F9D1DF12
0.00,0,0.00,0,0,0,167,89,3.960,83,5.047,41,106,1,-7.4508016,112.7144832,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:43","Wed, 07 Oct 2020, 15:14:58",6.270,2 (Full),83,827B2F56
0.00,0,0.00,0,0,0,164,92,3.960,74,5.047,39,102,1,-7.4507184,112.714176,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:40","Wed, 07 Oct 2020, 15:14:56",6.269,2 (Full),83,55CC330F
0.00,0,0.00,0,0,0,161,95,3.978,58,5.047,28,102,1,-7.4506608,112.7138816,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:37","Wed, 07 Oct 2020, 15:14:53",6.268,2 (Full),83,7E53BA7A
0.00,0,0.00,0,0,0,158,98,3.978,67,5.047,18,104,1,-7.4506232,112.713664,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:34","Wed, 07 Oct 2020, 15:14:50",6.267,2 (Full),83,E46E3548
0.00,0,0.00,0,0,0,155,101,3.978,58,5.047,29,100,1,-7.4505848,112.7134976,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:31","Wed, 07 Oct 2020, 15:14:46",6.266,2 (Full),83,772FC5C9
0.00,0,0.00,0,0,0,152,104,3.960,58,5.047,31,100,1,-7.4505392,112.7132288,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:28","Wed, 07 Oct 2020, 15:14:43",6.265,2 (Full),83,8EC7B738
0.00,0,0.00,0,0,0,149,107,3.978,74,5.047,22,104,1,-7.450492,112.7130112,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:25","Wed, 07 Oct 2020, 15:14:41",6.264,2 (Full),83,C548EF98
0.00,0,0.00,0,0,0,146,110,3.978,74,5.047,34,100,2,-7.4504464,112.7127936,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:22","Wed, 07 Oct 2020, 15:14:38",6.263,2 (Full),83,000C24DE
0.00,0,0.00,0,0,0,143,113,3.996,80,5.047,40,100,1,-7.4503936,112.7124992,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:19","Wed, 07 Oct 2020, 15:14:35",6.262,2 (Full),83,20F17534
0.00,0,0.00,0,0,0,140,116,3.978,80,5.047,42,102,1,-7.4503144,112.7121792,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:16","Wed, 07 Oct 2020, 15:14:32",6.261,2 (Full),83,F80E4AF4
0.00,0,0.00,0,0,0,137,119,3.978,74,5.047,34,98,1,-7.4502488,112.7118464,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:13","Wed, 07 Oct 2020, 15:14:27",6.260,2 (Full),83,A831A788
0.00,0,0.00,0,0,0,134,122,3.996,90,5.047,36,102,1,-7.4502,112.711552,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:10","Wed, 07 Oct 2020, 15:14:23",6.259,2 (Full),83,6E37FE0E
0.00,0,0.00,0,0,0,131,125,3.978,90,5.047,35,108,1,-7.450132,112.7112832,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:07","Wed, 07 Oct 2020, 15:14:21",6.258,2 (Full),83,4D0F3F7D
0.00,0,0.00,0,0,0,128,128,3.996,90,5.047,38,100,1,-7.4500552,112.7110272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:04","Wed, 07 Oct 2020, 15:14:15",6.257,2 (Full),83,1CF8190E
0.00,0,0.00,0,0,0,125,131,3.996,74,5.047,35,100,1,-7.4499928,112.71072,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:14:01","Wed, 07 Oct 2020, 15:14:11",6.256,2 (Full),83,FD34DC00
0.00,0,0.00,0,0,0,122,134,3.996,80,5.047,38,100,1,-7.4499376,112.7104768,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:58","Wed, 07 Oct 2020, 15:14:03",6.255,2 (Full),83,A4FD1734
0.00,0,0.00,0,0,0,119,137,3.996,80,5.047,37,104,1,-7.449872,112.7101952,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:55","Wed, 07 Oct 2020, 15:13:59",6.254,2 (Full),83,98A6C399
0.00,0,0.00,0,0,0,116,140,3.996,90,5.047,34,104,1,-7.4498144,112.7099264,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:52","Wed, 07 Oct 2020, 15:13:55",6.253,2 (Full),83,F164814A
0.00,0,0.00,0,0,0,113,143,3.996,80,5.047,33,100,1,-7.4497696,112.7096704,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:49","Wed, 07 Oct 2020, 15:13:50",6.252,2 (Full),83,A98F01D4
0.00,0,0.00,0,0,0,110,146,3.996,67,5.047,32,100,1,-7.4497168,112.7094016,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:46","Wed, 07 Oct 2020, 15:13:47",6.251,2 (Full),83,E35E5F8E
0.00,0,0.00,0,0,0,107,149,3.996,67,5.047,29,102,1,-7.4496624,112.709184,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:43","Wed, 07 Oct 2020, 15:13:43",6.250,2 (Full),83,3E42BA04
0.00,0,0.00,0,0,0,104,152,3.978,77,5.047,27,102,1,-7.4496184,112.7089536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:40","Wed, 07 Oct 2020, 15:13:41",6.249,2 (Full),83,E27DAC2F
0.00,0,0.00,0,0,0,101,155,3.978,77,5.047,16,102,1,-7.4495736,112.7087872,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:37","Wed, 07 Oct 2020, 15:13:37",6.248,2 (Full),83,546FE785
0.00,0,0.00,0,0,0,98,158,3.996,74,5.047,5,0,1,-7.4495288,112.7087104,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:34","Wed, 07 Oct 2020, 15:13:34",6.247,2 (Full),83,B5E02453
0.00,0,0.00,0,0,0,95,161,3.996,80,5.047,12,174,1,-7.4494536,112.7087232,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:31","Wed, 07 Oct 2020, 15:13:31",6.246,2 (Full),83,BC4F7188
0.00,0,0.00,0,0,0,92,164,3.996,77,5.047,11,124,1,-7.44938,112.7086464,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:28","Wed, 07 Oct 2020, 15:13:28",6.245,2 (Full),83,7027C738
0.00,0,0.00,0,0,0,89,167,3.996,77,5.047,1,0,1,-7.4493472,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:25","Wed, 07 Oct 2020, 15:13:26",6.244,2 (Full),83,1B8872D2
0.00,0,0.00,0,0,0,86,170,3.996,77,5.047,0,0,1,-7.44934,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:22","Wed, 07 Oct 2020, 15:13:22",6.243,2 (Full),83,7D935EA2
0.00,0,0.00,0,0,0,83,173,3.996,80,5.047,0,0,1,-7.449344,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:19","Wed, 07 Oct 2020, 15:13:19",6.242,2 (Full),83,BB3F494A
0.00,0,0.00,0,0,0,80,176,3.996,80,5.047,1,0,1,-7.4493464,112.7085696,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:16","Wed, 07 Oct 2020, 15:13:16",6.241,2 (Full),83,F0E6C6E1
0.00,0,0.00,0,0,0,77,179,3.996,83,5.047,1,0,1,-7.4493616,112.7085696,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:13","Wed, 07 Oct 2020, 15:13:13",6.240,2 (Full),83,C7D4615C
0.00,0,0.00,0,0,0,74,182,3.996,80,5.047,0,0,1,-7.4493632,112.7085824,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:13:10","Wed, 07 Oct 2020, 15:13:10",6.239,2 (Full),83,011C6960
